CONTACT_ID,INTERACTION_DATE,INTERACTION_TYPE,SUBSTANTIVE_INTERACTION,INTERACTION_SUMMARY,AUTHOR_NAME
181205219,2023-09-19,Email,0,Checking In,Leonerd Klausen
181205219,2023-11-23,Meeting - In Person,1,Checking In,Leonerd Klausen
181205219,2024-03-03,Email,0,Checking In,Leonerd Klausen
181205219,2024-03-07,Email,0,Checking In,Leonerd Klausen
181205219,2024-03-09,ThankView,0,Checking In,Leonerd Klausen
181205219,2024-04-23,Email,0,Checking In,Leonerd Klausen
181205219,2024-04-24,ThankView,0,Checking In,Leonerd Klausen
181205226,2023-07-24,Email,0,Proposal Declined,Cindy Bandt
181205226,2023-09-13,Event,0,Proposal Declined,Cindy Bandt
181205226,2023-10-08,Email,0,Proposal Approved,Cindy Bandt
181205226,2023-12-03,Phone,0,Proposal Approved,Cindy Bandt
181205226,2024-01-31,ThankView,0,Proposal Approved,Cindy Bandt
181205235,2023-12-19,Mail,0,Proposal Approved,Cindy Bandt
181205240,2023-03-27,Email,0,Exploring Affinity,Cindy Bandt
181205245,2023-07-22,Mail,0,Philanthropic Interests,Sabina Embury
181205247,2022-12-16,Mail,0,Thanking Donor for Contribution,Kipp Anespie
181205247,2023-09-01,ThankView,0,Philanthropic Interests,Kipp Anespie
181205247,2023-09-16,Email,0,Interest in Major Gift,Kipp Anespie
181205247,2023-11-22,Mail,0,Exploring Affinity,Kipp Anespie
181205247,2023-11-29,ThankView,0,Exploring Affinity,Kipp Anespie
181205247,2023-12-26,Mail,0,Thanking Donor for Contribution,Kipp Anespie
181205251,2023-10-20,Email,0,Thanking Donor for Contribution,Etienne Reiach
181205251,2023-12-05,Mail,0,Thanking Donor for Contribution,Etienne Reiach
181205251,2023-12-09,Mail,0,Concerns with Leadership,Etienne Reiach
181205251,2024-04-16,Mail,0,Volunteering,Etienne Reiach
181205278,2022-09-02,Mail,0,Thanking Donor for Contribution,Lurleen Gownge
181205278,2023-03-28,Meeting - In Person,1,Exploring Affinity,Lurleen Gownge
181205278,2023-07-07,Meeting - In Person,1,Thanking Donor for Contribution,Lurleen Gownge
181205278,2023-10-17,Email,0,Exploring Affinity,Lurleen Gownge
181205278,2023-10-22,Email,0,Exploring Affinity,Lurleen Gownge
181205278,2023-11-07,Phone,0,Thanking Donor for Contribution,Lurleen Gownge
181205278,2023-11-07,ThankView,0,Thanking Donor for Contribution,Lurleen Gownge
181205278,2023-11-16,Mail,0,Philanthropic Interests,Lurleen Gownge
181205278,2024-02-17,Phone,0,Exploring Affinity,Lurleen Gownge
181205294,2023-09-03,ThankView,0,Exploring Affinity,Rodd Hanretty
181205302,2023-07-05,Email,0,Outreach,Cindy Bandt
181205302,2023-10-09,Meeting - In Person,1,Outreach,Cindy Bandt
181205302,2023-11-04,Phone,0,Outreach,Cindy Bandt
181205302,2024-01-23,Mail,0,Outreach,Cindy Bandt
181205302,2024-05-04,Email,0,Outreach,Cindy Bandt
181205312,2022-10-26,Text,0,Proposal Approved,Cindy Bandt
181205319,2023-09-15,Email,0,Checking In,Sabina Embury
181205335,2024-05-19,Email,0,Increasing Support,Etienne Reiach
181205348,2022-09-03,Email,0,Checking In,Brnaby Misken
181205348,2022-12-27,Mail,0,Checking In,Brnaby Misken
181205348,2023-02-26,Email,0,Checking In,Brnaby Misken
181205348,2023-03-27,Email,0,Checking In,Brnaby Misken
181205348,2023-04-08,Mail,0,Checking In,Brnaby Misken
181205348,2023-04-30,ThankView,0,Checking In,Brnaby Misken
181205348,2023-09-13,Email,0,Checking In,Brnaby Misken
181205348,2023-09-13,Text,0,Checking In,Brnaby Misken
181205348,2023-09-28,ThankView,0,Checking In,Brnaby Misken
181205348,2023-10-01,Mail,0,Checking In,Brnaby Misken
181205348,2023-10-17,Email,0,Checking In,Brnaby Misken
181205348,2023-10-23,Email,0,Checking In,Brnaby Misken
181205348,2023-11-04,ThankView,0,Checking In,Brnaby Misken
181205348,2023-11-22,Mail,0,Checking In,Brnaby Misken
181205348,2023-12-09,Email,0,Checking In,Brnaby Misken
181205348,2023-12-30,Email,0,Checking In,Brnaby Misken
181205348,2024-01-07,Phone,0,Checking In,Brnaby Misken
181205348,2024-02-23,Email,0,Checking In,Brnaby Misken
181205369,2022-07-02,Email,0,Outreach,Sabina Embury
181205369,2022-10-22,ThankView,0,Outreach,Sabina Embury
181205369,2023-09-01,Email,0,Outreach,Sabina Embury
181205369,2023-09-22,Email,0,Outreach,Sabina Embury
181205369,2023-10-13,Email,0,Outreach,Sabina Embury
181205369,2023-10-26,Meeting - In Person,1,Outreach,Sabina Embury
181205369,2023-10-28,ThankView,0,Outreach,Sabina Embury
181205369,2024-03-24,Email,0,Outreach,Sabina Embury
181205369,2024-05-14,Meeting - In Person,1,Outreach,Sabina Embury
181205396,2022-09-16,Email,0,Checking In,Cindy Bandt
181205396,2022-09-21,Mail,0,Checking In,Cindy Bandt
181205396,2023-02-12,Mail,0,Checking In,Cindy Bandt
181205396,2023-10-03,Mail,0,Checking In,Cindy Bandt
181205396,2023-10-16,Meeting - In Person,1,Checking In,Cindy Bandt
181205396,2023-10-31,Mail,0,Checking In,Cindy Bandt
181205396,2023-11-12,Mail,0,Checking In,Cindy Bandt
181205396,2023-11-26,Mail,0,Checking In,Cindy Bandt
181205402,2023-11-05,Phone,0,Increasing Support,Sabina Embury
181205451,2022-06-25,Phone,0,Philanthropic Interests,Rodd Hanretty
181205451,2022-07-25,Event,0,Thanking Donor for Contribution,Rodd Hanretty
181205451,2023-11-29,Phone,0,Philanthropic Interests,Rodd Hanretty
181205451,2024-02-19,Mail,0,Thanking Donor for Contribution,Rodd Hanretty
181205483,2023-04-13,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181205483,2023-11-17,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181205483,2023-12-25,Email,0,Exploring Affinity,Cindy Bandt
181205483,2024-02-14,Meeting - In Person,1,Exploring Affinity,Cindy Bandt
181205483,2024-05-20,ThankView,0,Exploring Affinity,Cindy Bandt
181205493,2022-06-02,Text,0,Increasing Support,Leonerd Klausen
181205493,2022-09-24,Email,0,Increasing Support,Leonerd Klausen
181205493,2023-04-09,Email,0,Increasing Support,Leonerd Klausen
181205493,2023-07-02,Phone,0,Increasing Support,Leonerd Klausen
181205493,2023-09-13,Mail,0,Increasing Support,Leonerd Klausen
181205493,2023-09-25,ThankView,0,Increasing Support,Leonerd Klausen
181205493,2023-11-01,Mail,0,Increasing Support,Leonerd Klausen
181205493,2024-01-09,Email,0,Increasing Support,Leonerd Klausen
181205493,2024-01-29,Email,0,Increasing Support,Leonerd Klausen
181205493,2024-02-23,Mail,0,Increasing Support,Leonerd Klausen
181205493,2024-03-11,Event,0,Increasing Support,Leonerd Klausen
181205493,2024-04-22,Phone,0,Increasing Support,Leonerd Klausen
181205507,2023-03-03,Mail,0,Checking In,Sabina Embury
181205507,2023-06-04,ThankView,0,Checking In,Sabina Embury
181205507,2023-06-23,Email,0,Checking In,Sabina Embury
181205507,2023-08-20,Email,0,Checking In,Sabina Embury
181205507,2023-08-30,Email,0,Checking In,Sabina Embury
181205507,2023-10-14,ThankView,0,Checking In,Sabina Embury
181205508,2023-03-16,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181205508,2023-04-21,Meeting - In Person,1,Volunteering,Cindy Bandt
181205508,2023-05-04,Email,0,Exploring Affinity,Cindy Bandt
181205508,2023-09-08,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181205508,2023-09-26,ThankView,0,Volunteering,Cindy Bandt
181205508,2023-10-08,Email,0,Philanthropic Interests,Cindy Bandt
181205508,2023-11-06,ThankView,0,Exploring Affinity,Cindy Bandt
181205508,2024-01-08,Email,0,Volunteering,Cindy Bandt
181205508,2024-03-23,Mail,0,Philanthropic Interests,Cindy Bandt
181205508,2024-05-16,Event,0,Thanking Donor for Contribution,Cindy Bandt
181205536,2022-11-28,Email,0,Checking In,Reggie Egginson
181205536,2023-02-22,Text,1,Checking In,Reggie Egginson
181205536,2023-06-15,Meeting - In Person,1,Checking In,Reggie Egginson
181205536,2023-09-14,Mail,0,Checking In,Reggie Egginson
181205536,2023-09-19,Mail,0,Checking In,Reggie Egginson
181205536,2023-11-05,Email,0,Checking In,Reggie Egginson
181205536,2023-11-18,Email,0,Checking In,Reggie Egginson
181205536,2023-11-22,Meeting - In Person,1,Checking In,Reggie Egginson
181205536,2024-01-05,Phone,0,Checking In,Reggie Egginson
181205536,2024-02-29,Mail,0,Checking In,Reggie Egginson
181205536,2024-04-06,Email,0,Checking In,Reggie Egginson
181205536,2024-06-09,Mail,0,Checking In,Reggie Egginson
181205557,2023-09-12,Phone,0,Thanking Donor for Contribution,Sabina Embury
181205557,2023-09-21,Email,0,Thanking Donor for Contribution,Sabina Embury
181205557,2023-09-30,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181205557,2024-04-30,Mail,0,Thanking Donor for Contribution,Sabina Embury
181205557,2024-05-12,Phone,0,Philanthropic Interests,Sabina Embury
181205557,2024-06-28,Mail,0,Exploring Affinity,Sabina Embury
181205572,2022-10-10,Mail,0,Increasing Support,Sabina Embury
181205572,2023-09-23,Mail,0,Increasing Support,Sabina Embury
181205572,2023-12-02,Phone,0,Increasing Support,Sabina Embury
181205572,2023-12-30,ThankView,0,Increasing Support,Sabina Embury
181205572,2024-04-27,Email,0,Increasing Support,Sabina Embury
181205580,2023-10-21,Email,0,Increasing Support,Leonerd Klausen
181205580,2024-01-05,ThankView,0,Increasing Support,Leonerd Klausen
181205590,2022-07-23,Phone,0,Increasing Support,Cindy Bandt
181205590,2023-03-07,Email,0,Increasing Support,Cindy Bandt
181205590,2023-06-15,Mail,0,Increasing Support,Cindy Bandt
181205590,2023-09-16,ThankView,0,Increasing Support,Cindy Bandt
181205590,2023-10-28,Mail,0,Increasing Support,Cindy Bandt
181205590,2023-11-02,Phone,0,Increasing Support,Cindy Bandt
181205590,2023-11-13,Email,0,Increasing Support,Cindy Bandt
181205590,2023-11-20,Mail,0,Increasing Support,Cindy Bandt
181205590,2024-01-01,ThankView,0,Increasing Support,Cindy Bandt
181205590,2024-01-23,Mail,0,Increasing Support,Cindy Bandt
181205590,2024-03-25,ThankView,0,Increasing Support,Cindy Bandt
181205590,2024-05-23,ThankView,0,Increasing Support,Cindy Bandt
181205591,2022-06-07,Text,0,Increasing Support,Leonerd Klausen
181205591,2022-06-09,Mail,0,Increasing Support,Leonerd Klausen
181205591,2022-06-22,Phone,0,Increasing Support,Leonerd Klausen
181205591,2022-08-29,Email,0,Increasing Support,Leonerd Klausen
181205591,2022-09-11,Email,0,Increasing Support,Leonerd Klausen
181205591,2023-01-16,Email,0,Increasing Support,Leonerd Klausen
181205591,2023-09-30,Meeting - Virtual,1,Increasing Support,Leonerd Klausen
181205591,2023-11-21,Email,0,Increasing Support,Leonerd Klausen
181205591,2023-11-22,Mail,0,Increasing Support,Leonerd Klausen
181205591,2024-02-22,ThankView,0,Increasing Support,Leonerd Klausen
181205591,2024-03-25,Email,0,Increasing Support,Leonerd Klausen
181205591,2024-04-24,Phone,0,Increasing Support,Leonerd Klausen
181205665,2023-03-23,Phone,0,Interest in Major Gift,Brnaba Donaghy
181205665,2023-08-03,Email,0,Philanthropic Interests,Brnaba Donaghy
181205665,2023-11-26,Email,0,Philanthropic Interests,Brnaba Donaghy
181205665,2024-05-01,ThankView,0,Philanthropic Interests,Brnaba Donaghy
181205677,2023-09-03,ThankView,0,Proposal Approved,Sabina Embury
181205689,2023-09-11,Text,0,Increasing Support,Sabina Embury
181205690,2022-09-10,ThankView,0,Checking In,Josefina Arp
181205690,2023-09-05,Mail,0,Checking In,Josefina Arp
181205738,2023-07-25,Mail,0,Proposal Approved,Reggie Egginson
181205745,2022-10-14,ThankView,0,Exploring Affinity,Carmelina Simeon
181205745,2023-08-08,Mail,0,Concerns with Leadership,Carmelina Simeon
181205745,2023-08-26,Mail,0,Interest in Major Gift,Carmelina Simeon
181205745,2023-11-02,Email,0,Philanthropic Interests,Carmelina Simeon
181205745,2023-12-16,Email,0,Volunteering,Carmelina Simeon
181205745,2024-01-28,Mail,0,Thanking Donor for Contribution,Carmelina Simeon
181205745,2024-02-12,ThankView,0,Thanking Donor for Contribution,Carmelina Simeon
181205745,2024-02-19,ThankView,0,Volunteering,Carmelina Simeon
181205745,2024-04-11,Phone,0,Concerns with Leadership,Carmelina Simeon
181205745,2024-04-17,Event,0,Exploring Affinity,Carmelina Simeon
181205745,2024-04-22,Email,0,Philanthropic Interests,Carmelina Simeon
181205745,2024-04-24,Email,0,Exploring Affinity,Carmelina Simeon
181205751,2024-01-29,Mail,0,Thanking Donor for Contribution,Brnaby Misken
181205796,2023-07-01,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181205796,2023-09-23,Email,0,Thanking Donor for Contribution,Cindy Bandt
181205796,2023-10-23,Phone,0,Volunteering,Cindy Bandt
181205796,2023-11-11,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181205796,2023-11-15,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181205796,2024-04-24,ThankView,0,Exploring Affinity,Cindy Bandt
181205806,2023-04-24,Email,0,Increasing Support,Sabina Embury
181205819,2023-09-01,Phone,0,Increasing Support,Carmelina Simeon
181205852,2024-05-20,Meeting - In Person,1,Proposal Approved,Libbie Coll
181205856,2024-02-02,Email,0,Increasing Support,Brnaby Misken
181205858,2023-11-15,Email,0,Increasing Support,Sabina Embury
181205880,2024-01-20,Mail,0,Proposal Approved,Brnaba Donaghy
181205880,2024-03-28,Mail,0,Proposal Approved,Brnaba Donaghy
181205883,2023-11-15,Email,0,Checking In,Sabina Embury
181205910,2023-05-31,Email,0,Thanking Donor for Contribution,Cindy Bandt
181205930,2023-02-17,Email,0,Philanthropic Interests,Sabina Embury
181205930,2023-11-10,Mail,0,Philanthropic Interests,Sabina Embury
181205947,2024-02-21,ThankView,0,Increasing Support,Carmelina Simeon
181205948,2023-04-18,Mail,0,Proposal Approved,Cindy Bandt
181205948,2023-05-22,Mail,0,Proposal Approved,Cindy Bandt
181205948,2023-06-25,Email,0,Proposal Declined,Cindy Bandt
181205948,2023-10-30,Mail,0,Proposal Approved,Cindy Bandt
181205948,2023-12-28,Email,0,Proposal Declined,Cindy Bandt
181205948,2023-12-31,ThankView,0,Proposal Approved,Cindy Bandt
181206023,2023-09-10,Email,0,Proposal Approved,Reggie Egginson
181206023,2023-10-18,Email,0,Proposal Approved,Reggie Egginson
181206023,2023-10-26,Email,0,Proposal Declined,Reggie Egginson
181206023,2024-01-20,Mail,0,Proposal Approved,Reggie Egginson
181206023,2024-01-24,Mail,0,Proposal Approved,Reggie Egginson
181206060,2022-09-14,Mail,0,Increasing Support,Cindy Bandt
181206060,2023-04-01,Email,0,Increasing Support,Cindy Bandt
181206060,2023-10-27,Email,0,Increasing Support,Cindy Bandt
181206060,2023-11-23,Email,0,Increasing Support,Cindy Bandt
181206060,2024-03-29,Meeting - In Person,1,Increasing Support,Cindy Bandt
181206084,2022-12-20,Mail,0,Exploring Affinity,Lurleen Gownge
181206084,2023-09-30,Email,0,Thanking Donor for Contribution,Lurleen Gownge
181206084,2023-10-03,ThankView,0,Philanthropic Interests,Lurleen Gownge
181206084,2023-10-04,Meeting - In Person,1,Thanking Donor for Contribution,Lurleen Gownge
181206084,2023-10-17,Phone,0,Thanking Donor for Contribution,Lurleen Gownge
181206084,2023-10-21,Email,0,Exploring Affinity,Lurleen Gownge
181206084,2023-10-27,ThankView,0,Thanking Donor for Contribution,Lurleen Gownge
181206084,2023-10-28,Mail,0,Volunteering,Lurleen Gownge
181206084,2023-11-06,Email,0,Concerns with Leadership,Lurleen Gownge
181206084,2023-11-09,Mail,0,Thanking Donor for Contribution,Lurleen Gownge
181206084,2023-11-20,Event,0,Exploring Affinity,Lurleen Gownge
181206084,2023-11-30,Email,0,Philanthropic Interests,Lurleen Gownge
181206084,2024-03-07,Mail,0,Exploring Affinity,Lurleen Gownge
181206084,2024-06-08,Phone,0,Exploring Affinity,Lurleen Gownge
181206084,2024-06-10,Email,0,Thanking Donor for Contribution,Lurleen Gownge
181206086,2022-07-15,Email,0,Increasing Support,Cindy Bandt
181206086,2023-01-29,Email,0,Increasing Support,Cindy Bandt
181206086,2023-04-04,Mail,0,Increasing Support,Cindy Bandt
181206086,2023-08-14,Meeting - In Person,1,Increasing Support,Cindy Bandt
181206086,2023-09-08,Phone,0,Increasing Support,Cindy Bandt
181206086,2023-09-13,Meeting - In Person,1,Increasing Support,Cindy Bandt
181206086,2023-09-16,Mail,0,Increasing Support,Cindy Bandt
181206086,2023-09-22,ThankView,0,Increasing Support,Cindy Bandt
181206086,2023-09-25,Email,0,Increasing Support,Cindy Bandt
181206086,2023-10-14,Email,0,Increasing Support,Cindy Bandt
181206086,2023-10-30,Mail,0,Increasing Support,Cindy Bandt
181206086,2023-11-05,Mail,0,Increasing Support,Cindy Bandt
181206086,2023-11-12,Phone,0,Increasing Support,Cindy Bandt
181206086,2023-12-06,Email,0,Increasing Support,Cindy Bandt
181206086,2023-12-26,ThankView,0,Increasing Support,Cindy Bandt
181206086,2024-05-10,ThankView,0,Increasing Support,Cindy Bandt
181206086,2024-05-13,Email,0,Increasing Support,Cindy Bandt
181206086,2024-05-27,ThankView,0,Increasing Support,Cindy Bandt
181206110,2023-08-13,ThankView,0,Increasing Support,Sabina Embury
181206110,2023-09-05,ThankView,0,Increasing Support,Sabina Embury
181206110,2023-09-29,Email,0,Increasing Support,Sabina Embury
181206110,2024-02-10,Text,0,Increasing Support,Sabina Embury
181206124,2023-01-16,ThankView,0,Philanthropic Interests,Sabina Embury
181206124,2023-05-30,Mail,0,Exploring Affinity,Sabina Embury
181206124,2023-09-30,ThankView,0,Concerns with Leadership,Sabina Embury
181206124,2023-10-02,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181206124,2023-10-06,ThankView,0,Philanthropic Interests,Sabina Embury
181206124,2023-12-14,Phone,0,Thanking Donor for Contribution,Sabina Embury
181206124,2024-02-10,Mail,0,Interest in Major Gift,Sabina Embury
181206124,2024-04-24,Mail,0,Exploring Affinity,Sabina Embury
181206148,2022-11-07,ThankView,0,Thanking Donor for Contribution,Leonerd Klausen
181206148,2023-08-01,Email,0,Exploring Affinity,Leonerd Klausen
181206148,2024-01-16,Event,0,Philanthropic Interests,Leonerd Klausen
181206148,2024-03-16,Email,0,Philanthropic Interests,Leonerd Klausen
181206148,2024-04-18,Event,0,Volunteering,Leonerd Klausen
181206175,2022-08-08,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181206175,2022-11-17,Phone,0,Exploring Affinity,Cindy Bandt
181206175,2023-10-21,Email,0,Thanking Donor for Contribution,Cindy Bandt
181206175,2024-05-23,Text,0,Concerns with Leadership,Cindy Bandt
181206175,2024-06-10,Email,0,Thanking Donor for Contribution,Cindy Bandt
181206177,2022-08-05,ThankView,0,Checking In,Libbie Coll
181206177,2022-08-17,Email,0,Checking In,Libbie Coll
181206177,2022-09-27,Phone,0,Checking In,Libbie Coll
181206177,2022-09-30,Mail,0,Checking In,Libbie Coll
181206177,2023-04-30,ThankView,0,Checking In,Libbie Coll
181206177,2023-09-19,Email,0,Checking In,Libbie Coll
181206177,2023-09-21,Email,0,Checking In,Libbie Coll
181206177,2023-09-24,Email,0,Checking In,Libbie Coll
181206177,2023-10-24,ThankView,0,Checking In,Libbie Coll
181206177,2024-01-23,Phone,0,Checking In,Libbie Coll
181206177,2024-02-05,Email,0,Checking In,Libbie Coll
181206177,2024-06-15,Meeting - In Person,1,Checking In,Libbie Coll
181206185,2022-09-04,Email,0,Interest in Major Gift,Rodd Hanretty
