responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
GYsHabHCDYrQnvgPpPTHwA4,Norman Niles #1,time_segment_520_Norman Niles #1_congestion_enter_rating,time_segment_520_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-44-45.mp4,2025-10-20 14:44:45,2025-10-20 14:44:44,2025-10-20 14:44:59,2025-10-20,none,free flowing,free flowing,520,test_input_15
24wHaeSBMaHXnvgP76fxyQI,Norman Niles #1,time_segment_521_Norman Niles #1_congestion_enter_rating,time_segment_521_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-45-45.mp4,2025-10-20 14:45:45,2025-10-20 14:45:44,2025-10-20 14:46:43,2025-10-20,medium,free flowing,free flowing,521,test_input_15
IY0HaavXIrOv3NoPq7G46QE,Norman Niles #1,time_segment_522_Norman Niles #1_congestion_enter_rating,time_segment_522_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-46-45.mp4,2025-10-20 14:46:45,2025-10-20 14:46:44,2025-10-20 14:47:43,2025-10-20,low,free flowing,free flowing,522,test_input_15
7okHaZ6qK6qpmecP5vCV0AQ,Norman Niles #1,time_segment_523_Norman Niles #1_congestion_enter_rating,time_segment_523_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-47-45.mp4,2025-10-20 14:47:45,2025-10-20 14:47:44,2025-10-20 14:48:43,2025-10-20,medium,heavy delay,moderate delay,523,test_input_15
7okHaa3VForQnvgPpPTHwA4,Norman Niles #1,time_segment_524_Norman Niles #1_congestion_enter_rating,time_segment_524_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-48-45.mp4,2025-10-20 14:48:45,2025-10-20 14:48:44,2025-10-20 14:49:43,2025-10-20,low,free flowing,free flowing,524,test_input_15
9IwHacrDHLmfnvgPoaTSqQ0,Norman Niles #1,time_segment_525_Norman Niles #1_congestion_enter_rating,time_segment_525_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-49-45.mp4,2025-10-20 14:49:45,2025-10-20 14:49:44,2025-10-20 14:50:43,2025-10-20,medium,free flowing,free flowing,525,test_input_15
h4sHaaXJNa-vnvgPjoXZqA0,Norman Niles #1,time_segment_526_Norman Niles #1_congestion_enter_rating,time_segment_526_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-50-45.mp4,2025-10-20 14:50:45,2025-10-20 14:50:44,2025-10-20 14:51:43,2025-10-20,none,heavy delay,free flowing,526,test_input_15
-owHaf21CrmfnvgPoaTSqQ0,Norman Niles #1,time_segment_527_Norman Niles #1_congestion_enter_rating,time_segment_527_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-51-45.mp4,2025-10-20 14:51:45,2025-10-20 14:51:44,2025-10-20 14:52:43,2025-10-20,low,moderate delay,free flowing,527,test_input_15
vYsHaZfELrzA698P_KuO8AM,Norman Niles #1,time_segment_528_Norman Niles #1_congestion_enter_rating,time_segment_528_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-52-45.mp4,2025-10-20 14:52:45,2025-10-20 14:52:44,2025-10-20 14:53:59,2025-10-20,low,moderate delay,free flowing,528,test_input_15
_owHaekH0JPc2g_ys8igDQ,Norman Niles #1,time_segment_529_Norman Niles #1_congestion_enter_rating,time_segment_529_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-53-45.mp4,2025-10-20 14:53:45,2025-10-20 14:53:44,2025-10-20 14:54:43,2025-10-20,medium,light delay,free flowing,529,test_input_15
8IwHaaetK-aQ2PgPqvKU8As,Norman Niles #1,time_segment_530_Norman Niles #1_congestion_enter_rating,time_segment_530_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-54-45.mp4,2025-10-20 14:54:45,2025-10-20 14:54:44,2025-10-20 14:55:43,2025-10-20,low,free flowing,free flowing,530,test_input_15
H4sHaYSiDcjtnvgP8NiHuAw,Norman Niles #1,time_segment_531_Norman Niles #1_congestion_enter_rating,time_segment_531_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-55-45.mp4,2025-10-20 14:55:45,2025-10-20 14:55:44,2025-10-20 14:56:00,2025-10-20,low,free flowing,free flowing,531,test_input_15
IowHaen8BJ__698PweWaiQ4,Norman Niles #1,time_segment_532_Norman Niles #1_congestion_enter_rating,time_segment_532_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-20-14-56-45.mp4,2025-10-20 14:56:45,2025-10-20 14:56:44,2025-10-20 14:57:44,2025-10-20,low,light delay,free flowing,532,test_input_15
DIoHabXoAf-bmecPrLfvyA4,Norman Niles #1,time_segment_745_Norman Niles #1_congestion_enter_rating,time_segment_745_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-32-45.mp4,2025-10-21 06:32:45,2025-10-21 06:32:45,2025-10-21 06:33:44,2025-10-21,medium,free flowing,free flowing,745,test_input_15
7okHaYPtCseTmecPu8rsgQE,Norman Niles #1,time_segment_746_Norman Niles #1_congestion_enter_rating,time_segment_746_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-33-45.mp4,2025-10-21 06:33:45,2025-10-21 06:33:45,2025-10-21 06:34:44,2025-10-21,none,free flowing,free flowing,746,test_input_15
PYoHaemHNqCVmecP_oCp4QE,Norman Niles #1,time_segment_747_Norman Niles #1_congestion_enter_rating,time_segment_747_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-34-45.mp4,2025-10-21 06:34:45,2025-10-21 06:34:45,2025-10-21 06:35:45,2025-10-21,high,free flowing,free flowing,747,test_input_15
IowHabDrJNm7nvgPq8e12AU,Norman Niles #1,time_segment_748_Norman Niles #1_congestion_enter_rating,time_segment_748_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-35-45.mp4,2025-10-21 06:35:45,2025-10-21 06:35:45,2025-10-21 06:36:45,2025-10-21,none,free flowing,free flowing,748,test_input_15
CIoHaYzHLbHZnvgPgt-ZqQs,Norman Niles #1,time_segment_749_Norman Niles #1_congestion_enter_rating,time_segment_749_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-36-45.mp4,2025-10-21 06:36:45,2025-10-21 06:36:45,2025-10-21 06:37:45,2025-10-21,none,free flowing,free flowing,749,test_input_15
GYsHaYaVE6SXmecP9PbSyA8,Norman Niles #1,time_segment_750_Norman Niles #1_congestion_enter_rating,time_segment_750_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-37-45.mp4,2025-10-21 06:37:45,2025-10-21 06:37:45,2025-10-21 06:38:44,2025-10-21,none,free flowing,free flowing,750,test_input_15
04kHaY6SDuK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_751_Norman Niles #1_congestion_enter_rating,time_segment_751_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-38-45.mp4,2025-10-21 06:38:45,2025-10-21 06:38:45,2025-10-21 06:39:44,2025-10-21,none,free flowing,free flowing,751,test_input_15
7ooHabeZFaSXmecP9PbSyA8,Norman Niles #1,time_segment_752_Norman Niles #1_congestion_enter_rating,time_segment_752_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-39-45.mp4,2025-10-21 06:39:45,2025-10-21 06:39:45,2025-10-21 06:40:44,2025-10-21,none,free flowing,free flowing,752,test_input_15
QYsHadrCEuK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_753_Norman Niles #1_congestion_enter_rating,time_segment_753_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-40-45.mp4,2025-10-21 06:40:45,2025-10-21 06:40:45,2025-10-21 06:41:45,2025-10-21,none,free flowing,free flowing,753,test_input_15
Io0HafWZM6-vnvgPjoXZqA0,Norman Niles #1,time_segment_754_Norman Niles #1_congestion_enter_rating,time_segment_754_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-41-45.mp4,2025-10-21 06:41:45,2025-10-21 06:41:45,2025-10-21 06:42:44,2025-10-21,none,free flowing,free flowing,754,test_input_15
e4wHac7GK9m7nvgPq8e12AU,Norman Niles #1,time_segment_755_Norman Niles #1_congestion_enter_rating,time_segment_755_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-42-45.mp4,2025-10-21 06:42:45,2025-10-21 06:42:45,2025-10-21 06:43:44,2025-10-21,none,free flowing,free flowing,755,test_input_15
0okHabrFBLHZnvgPgt-ZqQs,Norman Niles #1,time_segment_756_Norman Niles #1_congestion_enter_rating,time_segment_756_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-43-45.mp4,2025-10-21 06:43:45,2025-10-21 06:43:45,2025-10-21 06:44:45,2025-10-21,none,free flowing,free flowing,756,test_input_15
0okHaf9Hr6-e-A-OhdmoDQ,Norman Niles #1,time_segment_757_Norman Niles #1_congestion_enter_rating,time_segment_757_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-44-45.mp4,2025-10-21 06:44:45,2025-10-21 06:44:45,2025-10-21 06:45:45,2025-10-21,none,free flowing,free flowing,757,test_input_15
_osHaeiWIL-bm9IPxom_wQU,Norman Niles #1,time_segment_758_Norman Niles #1_congestion_enter_rating,time_segment_758_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-45-45.mp4,2025-10-21 06:45:45,2025-10-21 06:45:45,2025-10-21 06:46:45,2025-10-21,none,free flowing,free flowing,758,test_input_15
04kHabDiNr-envgP6uGTmAE,Norman Niles #1,time_segment_759_Norman Niles #1_congestion_enter_rating,time_segment_759_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-06-46-45.mp4,2025-10-21 06:46:45,2025-10-21 06:46:45,2025-10-21 06:47:44,2025-10-21,none,free flowing,free flowing,759,test_input_15
24wHaZzxMaSXmecP9PbSyA8,Norman Niles #1,time_segment_814_Norman Niles #1_congestion_enter_rating,time_segment_814_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-41-45.mp4,2025-10-21 07:41:45,2025-10-21 07:41:45,2025-10-21 07:42:45,2025-10-21,none,free flowing,free flowing,814,test_input_15
IY0HabX2LNCT3NoP8rPIoA0,Norman Niles #1,time_segment_815_Norman Niles #1_congestion_enter_rating,time_segment_815_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-42-45.mp4,2025-10-21 07:42:45,2025-10-21 07:42:45,2025-10-21 07:43:44,2025-10-21,none,free flowing,free flowing,815,test_input_15
LIsHad3tAbzA698P_KuO8AM,Norman Niles #1,time_segment_816_Norman Niles #1_congestion_enter_rating,time_segment_816_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-43-45.mp4,2025-10-21 07:43:45,2025-10-21 07:43:45,2025-10-21 07:44:45,2025-10-21,none,free flowing,free flowing,816,test_input_15
64kHaYL9Eb-bm9IPxom_wQU,Norman Niles #1,time_segment_817_Norman Niles #1_congestion_enter_rating,time_segment_817_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-44-45.mp4,2025-10-21 07:44:45,2025-10-21 07:44:45,2025-10-21 07:45:45,2025-10-21,none,free flowing,free flowing,817,test_input_15
_osHadPpJ-aQ2PgPqvKU8As,Norman Niles #1,time_segment_818_Norman Niles #1_congestion_enter_rating,time_segment_818_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-45-45.mp4,2025-10-21 07:45:45,2025-10-21 07:45:45,2025-10-21 07:46:44,2025-10-21,none,free flowing,free flowing,818,test_input_15
O4sHaYeUHOaQ2PgPqvKU8As,Norman Niles #1,time_segment_819_Norman Niles #1_congestion_enter_rating,time_segment_819_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-46-45.mp4,2025-10-21 07:46:45,2025-10-21 07:46:45,2025-10-21 07:47:45,2025-10-21,none,free flowing,free flowing,819,test_input_15
CYoHad_tBr-bm9IPxom_wQU,Norman Niles #1,time_segment_820_Norman Niles #1_congestion_enter_rating,time_segment_820_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-47-45.mp4,2025-10-21 07:47:45,2025-10-21 07:47:45,2025-10-21 07:48:44,2025-10-21,none,free flowing,free flowing,820,test_input_15
9YwHafLhI6HXnvgP76fxyQI,Norman Niles #1,time_segment_821_Norman Niles #1_congestion_enter_rating,time_segment_821_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-48-45.mp4,2025-10-21 07:48:45,2025-10-21 07:48:45,2025-10-21 07:49:44,2025-10-21,none,free flowing,free flowing,821,test_input_15
D4sHafHnAZ__698PweWaiQ4,Norman Niles #1,time_segment_822_Norman Niles #1_congestion_enter_rating,time_segment_822_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-49-45.mp4,2025-10-21 07:49:45,2025-10-21 07:49:45,2025-10-21 07:50:59,2025-10-21,none,free flowing,free flowing,822,test_input_15
0YkHabi2LYrQnvgPpPTHwA4,Norman Niles #1,time_segment_823_Norman Niles #1_congestion_enter_rating,time_segment_823_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-50-45.mp4,2025-10-21 07:50:45,2025-10-21 07:50:45,2025-10-21 07:51:44,2025-10-21,none,free flowing,free flowing,823,test_input_15
H4wHaZ2-D9m7nvgPq8e12AU,Norman Niles #1,time_segment_824_Norman Niles #1_congestion_enter_rating,time_segment_824_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-51-45.mp4,2025-10-21 07:51:45,2025-10-21 07:51:45,2025-10-21 07:52:00,2025-10-21,none,free flowing,free flowing,824,test_input_15
LIsHaai5C8jtnvgP8NiHuAw,Norman Niles #1,time_segment_825_Norman Niles #1_congestion_enter_rating,time_segment_825_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-52-45.mp4,2025-10-21 07:52:45,2025-10-21 07:52:45,2025-10-21 07:53:54,2025-10-21,none,free flowing,free flowing,825,test_input_15
VosHafjmOsjtnvgP8NiHuAw,Norman Niles #1,time_segment_826_Norman Niles #1_congestion_enter_rating,time_segment_826_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-53-45.mp4,2025-10-21 07:53:45,2025-10-21 07:53:45,2025-10-21 07:54:44,2025-10-21,none,free flowing,free flowing,826,test_input_15
DosHabjcLbOv3NoPq7G46QE,Norman Niles #1,time_segment_827_Norman Niles #1_congestion_enter_rating,time_segment_827_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-54-45.mp4,2025-10-21 07:54:45,2025-10-21 07:54:45,2025-10-21 07:55:44,2025-10-21,none,free flowing,free flowing,827,test_input_15
BIoHafCJELeLqMgP4oDE8Aw,Norman Niles #1,time_segment_828_Norman Niles #1_congestion_enter_rating,time_segment_828_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-07-55-45.mp4,2025-10-21 07:55:45,2025-10-21 07:55:45,2025-10-21 07:56:44,2025-10-21,none,free flowing,free flowing,828,test_input_15
0YkHaaOzNeaQ2PgPqvKU8As,Norman Niles #1,time_segment_902_Norman Niles #1_congestion_enter_rating,time_segment_902_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-09-45.mp4,2025-10-21 09:09:45,2025-10-21 09:09:45,2025-10-21 09:10:45,2025-10-21,none,free flowing,free flowing,902,test_input_15
AYoHaZ3kLtmqmecPxebXqQE,Norman Niles #1,time_segment_903_Norman Niles #1_congestion_enter_rating,time_segment_903_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-10-45.mp4,2025-10-21 09:10:45,2025-10-21 09:10:45,2025-10-21 09:11:44,2025-10-21,none,free flowing,free flowing,903,test_input_15
9osHacX2HNCT3NoP8rPIoA0,Norman Niles #1,time_segment_904_Norman Niles #1_congestion_enter_rating,time_segment_904_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-11-45.mp4,2025-10-21 09:11:45,2025-10-21 09:11:45,2025-10-21 09:12:44,2025-10-21,none,free flowing,free flowing,904,test_input_15
EIsHafj2MNCT3NoP8rPIoA0,Norman Niles #1,time_segment_905_Norman Niles #1_congestion_enter_rating,time_segment_905_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-12-45.mp4,2025-10-21 09:12:45,2025-10-21 09:12:45,2025-10-21 09:13:00,2025-10-21,none,free flowing,free flowing,905,test_input_15
G4wHafjOPKSXmecP9PbSyA8,Norman Niles #1,time_segment_906_Norman Niles #1_congestion_enter_rating,time_segment_906_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-13-45.mp4,2025-10-21 09:13:45,2025-10-21 09:13:45,2025-10-21 09:14:44,2025-10-21,none,free flowing,free flowing,906,test_input_15
BIoHabOsAZq5qMgPztiF0Qk,Norman Niles #1,time_segment_907_Norman Niles #1_congestion_enter_rating,time_segment_907_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-14-45.mp4,2025-10-21 09:14:45,2025-10-21 09:14:45,2025-10-21 09:15:59,2025-10-21,none,free flowing,free flowing,907,test_input_15
SosHaaa1JrXOnvgP3YW5kQs,Norman Niles #1,time_segment_908_Norman Niles #1_congestion_enter_rating,time_segment_908_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-15-45.mp4,2025-10-21 09:15:45,2025-10-21 09:15:45,2025-10-21 09:16:00,2025-10-21,none,free flowing,free flowing,908,test_input_15
XIoHaZvaLb-envgP6uGTmAE,Norman Niles #1,time_segment_909_Norman Niles #1_congestion_enter_rating,time_segment_909_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-16-45.mp4,2025-10-21 09:16:45,2025-10-21 09:16:45,2025-10-21 09:17:44,2025-10-21,none,free flowing,free flowing,909,test_input_15
PYoHaeTXLqOdmecPmP768Ag,Norman Niles #1,time_segment_910_Norman Niles #1_congestion_enter_rating,time_segment_910_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-17-45.mp4,2025-10-21 09:17:45,2025-10-21 09:17:45,2025-10-21 09:18:00,2025-10-21,none,free flowing,free flowing,910,test_input_15
PYoHaavwLOK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_911_Norman Niles #1_congestion_enter_rating,time_segment_911_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-18-45.mp4,2025-10-21 09:18:45,2025-10-21 09:18:45,2025-10-21 09:19:44,2025-10-21,none,free flowing,free flowing,911,test_input_15
_IwHaZGAKZ__698PweWaiQ4,Norman Niles #1,time_segment_912_Norman Niles #1_congestion_enter_rating,time_segment_912_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-19-45.mp4,2025-10-21 09:19:45,2025-10-21 09:19:45,2025-10-21 09:20:59,2025-10-21,none,free flowing,free flowing,912,test_input_15
A40HafPoJtm7nvgPq8e12AU,Norman Niles #1,time_segment_913_Norman Niles #1_congestion_enter_rating,time_segment_913_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-20-45.mp4,2025-10-21 09:20:45,2025-10-21 09:20:45,2025-10-21 09:21:00,2025-10-21,none,free flowing,free flowing,913,test_input_15
I4sHaZr3B6-vnvgPjoXZqA0,Norman Niles #1,time_segment_914_Norman Niles #1_congestion_enter_rating,time_segment_914_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-21-45.mp4,2025-10-21 09:21:45,2025-10-21 09:21:45,2025-10-21 09:22:44,2025-10-21,none,free flowing,free flowing,914,test_input_15
_4kHaeb-ArHCi-8P0vec4A0,Norman Niles #1,time_segment_915_Norman Niles #1_congestion_enter_rating,time_segment_915_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-22-45.mp4,2025-10-21 09:22:45,2025-10-21 09:22:45,2025-10-21 09:23:44,2025-10-21,none,free flowing,free flowing,915,test_input_15
GosHaezpJ5__698PweWaiQ4,Norman Niles #1,time_segment_916_Norman Niles #1_congestion_enter_rating,time_segment_916_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-09-23-45.mp4,2025-10-21 09:23:45,2025-10-21 09:23:45,2025-10-21 09:24:44,2025-10-21,none,free flowing,free flowing,916,test_input_15
6owHadC2H7-envgP6uGTmAE,Norman Niles #1,time_segment_971_Norman Niles #1_congestion_enter_rating,time_segment_971_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-10-18-45.mp4,2025-10-21 10:18:45,2025-10-21 10:18:45,2025-10-21 10:19:44,2025-10-21,low,free flowing,free flowing,971,test_input_15
AI0HadPuBdCT3NoP8rPIoA0,Norman Niles #1,time_segment_972_Norman Niles #1_congestion_enter_rating,time_segment_972_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-10-19-45.mp4,2025-10-21 10:19:45,2025-10-21 10:19:45,2025-10-21 10:20:44,2025-10-21,low,moderate delay,free flowing,972,test_input_15
7okHaY3VA7zA698P_KuO8AM,Norman Niles #1,time_segment_973_Norman Niles #1_congestion_enter_rating,time_segment_973_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-10-20-45.mp4,2025-10-21 10:20:45,2025-10-21 10:20:45,2025-10-21 10:21:44,2025-10-21,high,moderate delay,free flowing,973,test_input_15
Q4sHaZ3nJqHXnvgP76fxyQI,Norman Niles #1,time_segment_974_Norman Niles #1_congestion_enter_rating,time_segment_974_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-21-10-21-45.mp4,2025-10-21 10:21:45,2025-10-21 10:21:45,2025-10-21 10:22:44,2025-10-21,none,free flowing,free flowing,974,test_input_15
